CustomerID,CheckInDate,CheckOutDate,Duration
C462,2022-04-11,2022-04-16,5
C4808,2020-10-07,2020-10-14,7
C3716,2024-06-24,2024-06-27,3
C2905,2023-08-04,2023-08-10,6
C4049,2024-09-07,2024-09-10,3
C925,2021-11-09,2021-11-15,6
C2082,2024-04-03,2024-04-08,5
C4937,2020-01-22,2020-01-26,4
C4561,2023-12-22,2023-12-28,6
C1127,2021-06-11,2021-06-17,6
C3305,2020-03-10,2020-03-13,3
C1124,2022-09-07,2022-09-13,6
C620,2022-01-13,2022-01-17,4
C4437,2023-06-29,2023-07-02,3
C880,2020-12-14,2020-12-16,2
C591,2024-02-10,2024-02-17,7
C816,2023-07-29,2023-08-05,7
C1737,2025-09-02,2025-09-05,3
C3576,2024-05-20,2024-05-27,7
C2244,2022-04-17,2022-04-22,5
C723,2025-09-23,2025-09-25,2
C2738,2023-10-25,2023-10-26,1
C3810,2024-05-14,2024-05-17,3
C1994,2022-07-11,2022-07-14,3
C3568,2025-04-22,2025-04-26,4
C3033,2024-10-22,2024-10-24,2
C282,2020-09-17,2020-09-18,1
C3755,2021-05-02,2021-05-09,7
C2102,2022-04-14,2022-04-20,6
C3388,2020-06-27,2020-07-03,6
C576,2024-04-02,2024-04-06,4
C4880,2024-06-10,2024-06-14,4
C3313,2023-02-25,2023-02-27,2
C4799,2024-05-13,2024-05-15,2
C2096,2022-08-21,2022-08-22,1
C4847,2022-08-29,2022-09-03,5
C271,2020-03-15,2020-03-20,5
C3165,2023-01-21,2023-01-24,3
C978,2024-04-20,2024-04-21,1
C3929,2024-07-11,2024-07-14,3
C1643,2023-01-13,2023-01-15,2
C3503,2025-07-04,2025-07-05,1
C3119,2022-02-17,2022-02-21,4
C2356,2022-08-28,2022-08-29,1
C2377,2022-05-11,2022-05-17,6
C1117,2024-11-21,2024-11-28,7
C2635,2020-11-14,2020-11-18,4
C3413,2023-08-28,2023-09-01,4
C2786,2024-10-25,2024-10-27,2
C4776,2023-02-14,2023-02-21,7
C4079,2023-07-25,2023-07-26,1
C3835,2020-10-30,2020-11-02,3
C608,2023-04-24,2023-04-25,1
C981,2021-04-20,2021-04-26,6
C4021,2023-11-16,2023-11-19,3
C966,2022-05-18,2022-05-24,6
C3256,2023-09-16,2023-09-21,5
C4011,2020-06-24,2020-06-25,1
C2086,2021-11-12,2021-11-13,1
C1244,2023-04-26,2023-05-01,5
C4113,2022-03-20,2022-03-26,6
C1647,2020-03-18,2020-03-22,4
C4965,2024-04-15,2024-04-20,5
C2526,2022-10-14,2022-10-15,1
C3240,2024-03-12,2024-03-13,1
C4573,2023-10-12,2023-10-15,3
C3000,2022-01-05,2022-01-11,6
C849,2022-04-10,2022-04-14,4
C2888,2021-12-23,2021-12-30,7
C4743,2021-07-06,2021-07-09,3
C1687,2025-02-03,2025-02-09,6
C880,2020-05-19,2020-05-22,3
C3011,2024-01-18,2024-01-22,4
C869,2024-11-04,2024-11-11,7
C4083,2022-09-17,2022-09-22,5
C3860,2024-06-26,2024-07-01,5
C2025,2022-10-02,2022-10-06,4
C2084,2022-09-01,2022-09-08,7
C4971,2025-10-17,2025-10-21,4
C1490,2024-08-11,2024-08-18,7
C4743,2023-11-29,2023-12-06,7
C1040,2023-02-24,2023-03-03,7
C1595,2025-05-04,2025-05-09,5
C2263,2024-07-05,2024-07-10,5
C852,2020-09-11,2020-09-13,2
C1924,2020-11-06,2020-11-13,7
C3683,2024-05-29,2024-05-31,2
C4242,2020-09-03,2020-09-08,5
C3333,2023-05-14,2023-05-16,2
C4972,2021-07-29,2021-07-31,2
C1484,2024-05-03,2024-05-05,2
C289,2023-09-05,2023-09-08,3
C3728,2023-07-31,2023-08-04,4
C3380,2025-11-07,2025-11-14,7
C1129,2022-05-04,2022-05-08,4
C4783,2022-10-03,2022-10-10,7
C1559,2023-12-25,2023-12-29,4
C3890,2024-05-12,2024-05-14,2
C2317,2023-12-13,2023-12-18,5
C4451,2022-06-30,2022-07-04,4
C818,2024-09-14,2024-09-16,2
C4575,2022-03-28,2022-04-01,4
C1855,2025-02-13,2025-02-14,1
C4900,2022-08-28,2022-09-02,5
C2342,2020-12-22,2020-12-25,3
C3841,2024-02-28,2024-03-01,2
C4320,2021-10-25,2021-10-30,5
C3263,2025-09-16,2025-09-22,6
C613,2020-04-30,2020-05-05,5
C5035,2023-06-17,2023-06-21,4
C1757,2022-01-17,2022-01-23,6
C3440,2020-08-08,2020-08-09,1
C610,2020-06-05,2020-06-10,5
C5015,2021-05-08,2021-05-09,1
C709,2021-10-26,2021-11-01,6
C2095,2023-10-29,2023-10-30,1
C5094,2025-10-28,2025-11-01,4
C2132,2025-05-06,2025-05-12,6
C1470,2020-11-21,2020-11-28,7
C3837,2023-11-12,2023-11-15,3
C3937,2025-06-27,2025-06-30,3
C1572,2024-06-20,2024-06-21,1
C3694,2020-04-23,2020-04-26,3
C1068,2022-05-13,2022-05-16,3
C1083,2024-07-31,2024-08-05,5
C4464,2022-10-30,2022-11-04,5
C5031,2023-03-31,2023-04-04,4
C4189,2025-03-01,2025-03-06,5
C3735,2023-01-12,2023-01-16,4
C3336,2021-06-07,2021-06-09,2
C214,2024-02-03,2024-02-08,5
C1160,2023-12-17,2023-12-20,3
C1890,2020-12-02,2020-12-06,4
C2804,2020-02-02,2020-02-06,4
C1300,2022-09-24,2022-09-29,5
C2452,2023-11-22,2023-11-25,3
C3532,2020-03-11,2020-03-18,7
C3721,2023-04-11,2023-04-17,6
C811,2020-10-25,2020-10-29,4
C1770,2022-04-11,2022-04-16,5
C1038,2022-02-07,2022-02-12,5
C1480,2022-11-03,2022-11-09,6
C4871,2025-01-20,2025-01-27,7
C4577,2025-02-18,2025-02-20,2
C2456,2023-06-14,2023-06-20,6
C158,2020-12-22,2020-12-27,5
C2285,2021-07-26,2021-08-01,6
C3809,2022-11-28,2022-12-02,4
C515,2024-05-13,2024-05-14,1
C1965,2024-09-04,2024-09-08,4
C1901,2023-04-08,2023-04-14,6
C519,2021-11-28,2021-12-04,6
C1459,2022-04-30,2022-05-07,7
C4494,2024-04-19,2024-04-21,2
C4432,2021-05-20,2021-05-21,1
C1256,2025-03-21,2025-03-23,2
C4538,2025-04-16,2025-04-19,3
C2479,2024-06-30,2024-07-06,6
C1437,2021-07-30,2021-08-04,5
C3976,2025-09-14,2025-09-15,1
C2116,2024-08-18,2024-08-19,1
C2168,2025-03-17,2025-03-19,2
C3567,2023-03-20,2023-03-24,4
C2202,2022-05-03,2022-05-04,1
C4919,2023-04-29,2023-05-05,6
C708,2023-11-06,2023-11-11,5
C235,2021-11-07,2021-11-11,4
C4166,2023-07-06,2023-07-09,3
C2400,2025-06-01,2025-06-02,1
C2952,2024-07-24,2024-07-26,2
C872,2020-10-08,2020-10-10,2
C4807,2020-02-24,2020-02-26,2
C3617,2023-11-23,2023-11-27,4
C2833,2025-11-09,2025-11-15,6
C4605,2025-07-09,2025-07-14,5
C1290,2025-09-24,2025-09-30,6
C2978,2022-11-01,2022-11-02,1
C3096,2024-11-29,2024-12-05,6
C2367,2022-05-08,2022-05-09,1
C1475,2021-04-19,2021-04-21,2
C2726,2022-04-03,2022-04-05,2
C3649,2022-06-29,2022-07-05,6
C1824,2022-03-20,2022-03-21,1
C4515,2025-06-22,2025-06-27,5
C4868,2023-05-23,2023-05-27,4
C4868,2023-12-12,2023-12-17,5
C1783,2023-09-15,2023-09-17,2
C5079,2023-05-02,2023-05-08,6
C3814,2021-03-03,2021-03-10,7
C810,2020-02-17,2020-02-23,6
C2792,2024-11-19,2024-11-25,6
C2299,2024-08-18,2024-08-25,7
C3186,2024-07-21,2024-07-28,7
C3277,2025-04-18,2025-04-25,7
C911,2022-02-08,2022-02-13,5
C2364,2020-10-10,2020-10-14,4
C3518,2023-09-19,2023-09-25,6
C1490,2025-01-11,2025-01-12,1
C2011,2024-07-11,2024-07-12,1
C704,2020-02-29,2020-03-03,3
C2342,2022-02-21,2022-02-23,2
C2158,2022-05-29,2022-06-01,3
C1877,2024-05-25,2024-05-26,1
C1094,2025-04-27,2025-04-30,3
C3282,2020-06-05,2020-06-12,7
C1045,2020-06-21,2020-06-27,6
C2824,2021-02-16,2021-02-20,4
C495,2025-02-09,2025-02-14,5
C3652,2020-10-17,2020-10-21,4
C1911,2020-04-19,2020-04-20,1
C3253,2025-04-06,2025-04-08,2
C3102,2023-09-13,2023-09-16,3
C4640,2020-10-25,2020-10-27,2
C4227,2020-07-06,2020-07-12,6
C2341,2022-01-01,2022-01-07,6
C4224,2022-10-16,2022-10-18,2
C5006,2020-09-15,2020-09-22,7
C3164,2022-04-24,2022-05-01,7
C3253,2025-04-23,2025-04-27,4
C1709,2021-07-26,2021-07-31,5
C2261,2021-08-17,2021-08-24,7
C3137,2022-11-03,2022-11-08,5
C2803,2020-02-03,2020-02-06,3
C1650,2021-07-15,2021-07-20,5
C922,2021-05-01,2021-05-06,5
C3306,2022-01-27,2022-01-28,1
C354,2022-11-29,2022-12-06,7
C1012,2025-07-20,2025-07-27,7
C4328,2023-02-02,2023-02-05,3
C4117,2022-02-03,2022-02-06,3
C2648,2025-10-15,2025-10-17,2
C3443,2024-07-19,2024-07-24,5
C2610,2021-01-23,2021-01-25,2
C1813,2021-01-30,2021-02-04,5
C629,2021-09-28,2021-10-05,7
C1301,2020-01-13,2020-01-14,1
C4801,2023-02-01,2023-02-05,4
C572,2025-04-13,2025-04-17,4
C3760,2021-10-05,2021-10-12,7
C2076,2021-06-04,2021-06-11,7
C4768,2020-01-06,2020-01-11,5
C2062,2021-12-02,2021-12-09,7
C3955,2021-01-20,2021-01-24,4
C3370,2023-05-10,2023-05-16,6
C1556,2022-12-28,2023-01-02,5
C2662,2022-02-14,2022-02-15,1
C2984,2023-11-17,2023-11-18,1
C3883,2022-07-16,2022-07-21,5
C3760,2021-11-23,2021-11-30,7
C2881,2021-09-13,2021-09-16,3
C938,2020-06-27,2020-06-28,1
C1868,2021-01-31,2021-02-07,7
C4281,2021-05-04,2021-05-08,4
C321,2020-05-23,2020-05-27,4
C5009,2020-03-24,2020-03-27,3
C1761,2023-02-25,2023-02-26,1
C672,2021-04-08,2021-04-15,7
C796,2022-11-07,2022-11-10,3
C2300,2020-07-04,2020-07-08,4
C4256,2020-04-02,2020-04-07,5
C277,2021-11-29,2021-12-02,3
C2419,2020-07-21,2020-07-24,3
C4191,2025-06-17,2025-06-22,5
C2017,2022-05-04,2022-05-09,5
C1019,2023-01-22,2023-01-24,2
C3614,2022-12-10,2022-12-15,5
C3489,2022-06-07,2022-06-10,3
C3809,2020-08-20,2020-08-27,7
C4910,2021-03-26,2021-03-29,3
C128,2024-06-11,2024-06-13,2
C1367,2024-09-16,2024-09-18,2
C3312,2023-09-21,2023-09-22,1
C742,2022-01-27,2022-01-31,4
C383,2023-05-24,2023-05-31,7
C638,2023-10-04,2023-10-11,7
C969,2022-07-26,2022-07-28,2
C4845,2020-06-15,2020-06-17,2
C3830,2025-11-12,2025-11-16,4
C989,2025-07-25,2025-08-01,7
C2887,2024-03-17,2024-03-22,5
C2787,2024-10-02,2024-10-03,1
C2433,2020-06-05,2020-06-10,5
C586,2025-07-10,2025-07-12,2
C3963,2020-10-03,2020-10-09,6
C4095,2023-03-09,2023-03-12,3
C4321,2024-02-28,2024-03-01,2
C4798,2024-08-17,2024-08-19,2
C2582,2022-01-06,2022-01-09,3
C1287,2020-06-19,2020-06-25,6
C849,2021-10-27,2021-10-31,4
C390,2024-04-16,2024-04-22,6
C3364,2022-12-07,2022-12-12,5
C972,2021-04-20,2021-04-21,1
C1715,2024-08-04,2024-08-06,2
C2274,2020-12-11,2020-12-12,1
C3661,2025-07-08,2025-07-15,7
C4420,2024-04-07,2024-04-11,4
C995,2022-05-03,2022-05-06,3
C915,2023-03-01,2023-03-04,3
C1333,2023-03-21,2023-03-23,2
C4076,2024-03-24,2024-03-30,6
C579,2023-10-24,2023-10-30,6
C4978,2021-01-09,2021-01-10,1
C2942,2025-03-28,2025-03-29,1
C4522,2025-10-16,2025-10-22,6
C3440,2020-11-12,2020-11-13,1
C3958,2024-10-29,2024-11-04,6
C1238,2023-03-01,2023-03-05,4
C1714,2020-05-03,2020-05-04,1
C3706,2021-04-12,2021-04-18,6
C3293,2022-07-22,2022-07-25,3
C4610,2024-10-18,2024-10-20,2
C4095,2020-03-17,2020-03-19,2
C2768,2023-09-25,2023-09-29,4
C2877,2025-06-13,2025-06-14,1
C4857,2025-02-01,2025-02-02,1
C1702,2021-12-05,2021-12-09,4
C4976,2023-06-07,2023-06-08,1
C584,2022-10-02,2022-10-08,6
C1259,2020-09-02,2020-09-04,2
C847,2021-05-21,2021-05-27,6
C2748,2021-02-15,2021-02-20,5
C159,2020-08-11,2020-08-17,6
C3117,2020-06-10,2020-06-11,1
C2352,2021-01-26,2021-02-02,7
C4389,2021-10-05,2021-10-09,4
C4991,2025-10-07,2025-10-08,1
C4034,2023-03-25,2023-03-28,3
C4974,2022-01-10,2022-01-12,2
C3236,2022-08-29,2022-09-05,7
C3143,2024-01-14,2024-01-18,4
C441,2020-09-28,2020-10-05,7
C4378,2020-11-11,2020-11-14,3
C2129,2021-01-18,2021-01-22,4
C1314,2025-08-25,2025-08-28,3
C5001,2024-03-02,2024-03-03,1
C3837,2020-05-30,2020-06-01,2
C5020,2020-09-28,2020-10-03,5
C302,2021-10-27,2021-10-30,3
C4842,2022-01-15,2022-01-20,5
C2633,2020-07-01,2020-07-07,6
C694,2025-09-28,2025-09-29,1
C1487,2020-03-14,2020-03-15,1
C1191,2020-05-24,2020-05-29,5
C358,2021-09-23,2021-09-28,5
C1570,2022-08-03,2022-08-06,3
C4499,2025-02-09,2025-02-10,1
C2331,2022-12-08,2022-12-13,5
C3010,2021-12-21,2021-12-23,2
C2734,2025-09-03,2025-09-05,2
C2702,2020-02-22,2020-02-27,5
C4360,2021-06-06,2021-06-08,2
C2362,2023-09-30,2023-10-05,5
C3937,2023-04-07,2023-04-12,5
C2251,2024-06-18,2024-06-21,3
C3910,2020-10-17,2020-10-23,6
C2173,2022-09-22,2022-09-26,4
C2093,2022-11-29,2022-11-30,1
C1199,2024-09-12,2024-09-16,4
C2067,2020-09-28,2020-10-02,4
C1766,2024-02-27,2024-03-02,4
C3358,2022-04-16,2022-04-21,5
C1934,2020-11-06,2020-11-09,3
C3571,2022-10-29,2022-10-31,2
C2171,2025-05-17,2025-05-24,7
C101,2020-03-23,2020-03-25,2
C1163,2022-03-22,2022-03-23,1
C3900,2020-12-18,2020-12-20,2
C4913,2023-10-07,2023-10-09,2
C2733,2022-03-23,2022-03-29,6
C3028,2024-10-15,2024-10-18,3
C1226,2022-07-14,2022-07-17,3
C3619,2023-08-30,2023-09-04,5
C4570,2023-10-31,2023-11-02,2
C2030,2023-04-07,2023-04-11,4
C2376,2025-02-04,2025-02-11,7
C1214,2024-11-25,2024-11-26,1
C1724,2024-11-25,2024-12-01,6
C4208,2021-09-18,2021-09-19,1
C713,2024-02-02,2024-02-08,6
C3587,2022-08-19,2022-08-20,1
C240,2024-09-01,2024-09-02,1
C2042,2022-07-10,2022-07-11,1
C4158,2021-06-23,2021-06-26,3
C4878,2024-05-05,2024-05-10,5
C3850,2024-07-03,2024-07-05,2
C3664,2024-02-26,2024-02-28,2
C4709,2023-05-23,2023-05-29,6
C1200,2020-07-21,2020-07-26,5
C2009,2020-07-21,2020-07-23,2
C2251,2024-03-03,2024-03-08,5
C958,2022-01-26,2022-02-01,6
C1500,2020-09-01,2020-09-06,5
C2830,2020-02-05,2020-02-07,2
C2241,2020-05-30,2020-06-06,7
C399,2025-01-03,2025-01-08,5
C821,2021-11-27,2021-12-01,4
C4366,2020-03-12,2020-03-13,1
C1974,2020-07-17,2020-07-19,2
C3157,2024-12-11,2024-12-15,4
C4183,2024-03-03,2024-03-04,1
C2691,2025-11-10,2025-11-13,3
C2815,2022-01-03,2022-01-09,6
C3182,2024-01-22,2024-01-23,1
C703,2020-09-23,2020-09-26,3
C4915,2024-10-04,2024-10-09,5
C925,2025-08-17,2025-08-19,2
C1077,2024-07-25,2024-08-01,7
C2367,2021-06-03,2021-06-07,4
C2668,2024-02-15,2024-02-17,2
C1471,2022-12-30,2023-01-03,4
C3195,2020-05-09,2020-05-13,4
C2939,2021-11-06,2021-11-13,7
C1422,2021-11-25,2021-11-30,5
C147,2023-02-02,2023-02-09,7
C4687,2020-12-26,2020-12-28,2
C2822,2022-04-09,2022-04-11,2
C2797,2020-08-25,2020-08-28,3
C4745,2025-04-10,2025-04-15,5
C3590,2021-11-12,2021-11-13,1
C732,2025-10-22,2025-10-28,6
C2363,2020-11-06,2020-11-11,5
C2664,2024-08-06,2024-08-11,5
C401,2020-06-05,2020-06-06,1
C1156,2024-01-22,2024-01-25,3
C494,2021-12-19,2021-12-24,5
C2724,2021-08-31,2021-09-07,7
C3341,2024-04-30,2024-05-01,1
C2779,2024-03-25,2024-03-26,1
C2231,2022-02-13,2022-02-17,4
C2897,2020-11-17,2020-11-21,4
C2075,2023-05-16,2023-05-17,1
C2000,2025-08-08,2025-08-13,5
C2709,2021-05-14,2021-05-18,4
C350,2024-10-03,2024-10-10,7
C1057,2020-08-09,2020-08-11,2
C4573,2022-10-03,2022-10-07,4
C162,2022-12-13,2022-12-19,6
C462,2024-07-26,2024-07-28,2
C4857,2025-07-05,2025-07-06,1
C3638,2023-03-07,2023-03-08,1
C2436,2022-06-22,2022-06-27,5
C4525,2022-02-20,2022-02-23,3
C4219,2022-11-01,2022-11-08,7
C138,2025-11-01,2025-11-05,4
C3433,2022-01-17,2022-01-21,4
C3784,2025-08-10,2025-08-15,5
C2547,2022-08-27,2022-08-31,4
C4613,2022-08-21,2022-08-26,5
C1863,2021-08-29,2021-08-31,2
C5085,2023-12-21,2023-12-28,7
C4121,2022-02-07,2022-02-11,4
C3556,2024-09-15,2024-09-20,5
C1944,2023-12-10,2023-12-13,3
C1440,2021-03-10,2021-03-11,1
C3530,2024-01-21,2024-01-28,7
C2448,2022-08-30,2022-09-06,7
C279,2025-10-03,2025-10-06,3
C4405,2025-10-08,2025-10-15,7
C2552,2021-04-12,2021-04-19,7
C3832,2023-12-29,2024-01-04,6
C3204,2021-11-24,2021-11-25,1
C4004,2025-04-02,2025-04-05,3
C2196,2024-11-24,2024-12-01,7
C3363,2022-02-05,2022-02-12,7
C3591,2024-05-06,2024-05-10,4
C1642,2020-02-22,2020-02-28,6
C2563,2020-07-11,2020-07-16,5
C4230,2020-11-05,2020-11-10,5
C4206,2021-05-22,2021-05-29,7
C396,2022-03-11,2022-03-17,6
C5080,2025-03-25,2025-03-30,5
C5021,2022-11-02,2022-11-06,4
C4668,2023-02-13,2023-02-15,2
C948,2023-11-23,2023-11-29,6
C4899,2024-07-18,2024-07-24,6
C669,2020-09-30,2020-10-04,4
C2673,2021-01-22,2021-01-25,3
C3919,2024-12-13,2024-12-17,4
C2180,2024-05-17,2024-05-22,5
C4525,2021-05-04,2021-05-06,2
C1873,2024-03-19,2024-03-26,7
C5026,2023-04-07,2023-04-14,7
C2817,2023-01-18,2023-01-20,2
C1333,2021-07-09,2021-07-16,7
C2173,2024-01-21,2024-01-28,7
C2308,2023-11-11,2023-11-15,4
C1692,2024-04-19,2024-04-26,7
C2360,2020-12-29,2021-01-03,5
C4017,2021-11-14,2021-11-16,2
C4979,2021-05-03,2021-05-05,2
C1906,2024-11-16,2024-11-20,4
C611,2020-02-18,2020-02-24,6
C528,2023-04-21,2023-04-24,3
C3150,2025-05-27,2025-06-03,7
C2021,2020-11-28,2020-12-04,6
C4785,2025-06-10,2025-06-11,1
C2894,2024-08-15,2024-08-22,7
C2828,2025-07-10,2025-07-14,4
C197,2021-02-03,2021-02-04,1
C2015,2020-10-22,2020-10-28,6
C981,2024-12-18,2024-12-21,3
C4253,2023-08-22,2023-08-24,2
C2466,2020-02-29,2020-03-01,1
C856,2024-01-08,2024-01-13,5
C4137,2020-10-10,2020-10-13,3
C1573,2025-07-24,2025-07-29,5
C4761,2022-04-22,2022-04-26,4
C706,2024-12-03,2024-12-04,1
C3662,2024-04-05,2024-04-09,4
C2454,2022-07-30,2022-08-05,6
C654,2020-11-09,2020-11-10,1
C4723,2020-12-08,2020-12-09,1
C4843,2024-12-20,2024-12-27,7
C2795,2024-02-19,2024-02-24,5
C1592,2024-09-01,2024-09-06,5
C2787,2021-12-29,2022-01-05,7
C1327,2020-11-03,2020-11-08,5
C1652,2025-01-16,2025-01-17,1
C984,2025-03-13,2025-03-19,6
C1784,2025-03-14,2025-03-21,7
C3821,2024-04-26,2024-05-01,5
C3953,2020-12-21,2020-12-22,1
C4039,2021-12-07,2021-12-08,1
C4534,2022-07-19,2022-07-22,3
C4828,2024-10-10,2024-10-11,1
C2639,2023-03-06,2023-03-09,3
C2037,2024-10-06,2024-10-10,4
C2800,2021-01-30,2021-01-31,1
C4653,2020-02-09,2020-02-11,2
C2195,2021-06-23,2021-06-28,5
C2563,2020-09-13,2020-09-18,5
C3308,2024-09-19,2024-09-24,5
C4871,2020-09-24,2020-09-25,1
C2704,2022-08-19,2022-08-25,6
C2190,2020-05-10,2020-05-12,2
C3202,2025-07-23,2025-07-29,6
C2746,2025-03-27,2025-04-03,7
C225,2020-01-24,2020-01-28,4
C3839,2021-01-11,2021-01-13,2
C2555,2023-05-25,2023-05-30,5
C4017,2020-05-05,2020-05-07,2
C1832,2022-04-11,2022-04-14,3
C4550,2022-08-29,2022-08-30,1
C4977,2025-07-08,2025-07-11,3
C4453,2024-05-19,2024-05-20,1
C4549,2022-05-21,2022-05-24,3
C2142,2022-09-15,2022-09-22,7
C824,2023-08-22,2023-08-27,5
C3485,2021-11-20,2021-11-25,5
C4587,2021-01-14,2021-01-19,5
C1519,2021-12-30,2021-12-31,1
C1561,2020-12-17,2020-12-23,6
C2270,2025-01-29,2025-02-04,6
C2267,2021-03-19,2021-03-20,1
C3245,2021-03-30,2021-04-01,2
C160,2021-01-14,2021-01-16,2
C1291,2020-07-04,2020-07-09,5
C4158,2020-04-10,2020-04-17,7
C3113,2021-11-20,2021-11-25,5
C3411,2020-10-17,2020-10-22,5
C1753,2023-04-03,2023-04-04,1
C398,2022-01-04,2022-01-08,4
C1251,2023-01-19,2023-01-20,1
C4242,2023-10-12,2023-10-18,6
C182,2021-05-15,2021-05-17,2
C4107,2021-10-16,2021-10-21,5
C3471,2023-03-05,2023-03-07,2
C3626,2024-10-10,2024-10-16,6
C357,2020-09-25,2020-09-27,2
C638,2023-09-17,2023-09-24,7
C543,2020-03-03,2020-03-05,2
C2585,2025-09-04,2025-09-11,7
C3033,2024-10-30,2024-11-04,5
C2961,2024-11-09,2024-11-14,5
C2933,2022-02-13,2022-02-18,5
C294,2021-09-27,2021-10-03,6
C605,2025-02-23,2025-02-25,2
C2533,2021-07-10,2021-07-13,3
C436,2020-04-22,2020-04-29,7
C2908,2022-04-25,2022-04-27,2
C4737,2024-09-25,2024-10-01,6
C4272,2025-05-16,2025-05-18,2
C3218,2025-05-15,2025-05-16,1
C1954,2025-04-02,2025-04-08,6
C4429,2020-02-07,2020-02-12,5
C4470,2021-07-18,2021-07-24,6
C4534,2023-07-31,2023-08-01,1
C4241,2023-01-11,2023-01-16,5
C3644,2020-03-28,2020-04-04,7
C4170,2020-08-19,2020-08-21,2
C3532,2022-02-26,2022-03-02,4
C1175,2022-08-26,2022-08-29,3
C2786,2020-04-19,2020-04-26,7
C2006,2021-05-21,2021-05-22,1
C3203,2020-12-27,2020-12-29,2
C1821,2022-11-18,2022-11-25,7
C124,2020-05-10,2020-05-13,3
C2498,2021-08-21,2021-08-25,4
C787,2024-05-10,2024-05-17,7
C2670,2021-11-03,2021-11-08,5
C1742,2025-11-08,2025-11-15,7
C3705,2024-01-14,2024-01-16,2
C526,2023-07-12,2023-07-14,2
C1666,2020-01-01,2020-01-02,1
C2533,2023-10-25,2023-10-27,2
C326,2023-05-29,2023-05-30,1
C3452,2024-11-07,2024-11-08,1
C4503,2021-05-28,2021-05-29,1
C1685,2021-06-30,2021-07-05,5
C1765,2020-01-07,2020-01-10,3
C1821,2021-12-16,2021-12-23,7
C193,2024-03-30,2024-04-01,2
C4373,2025-05-27,2025-05-30,3
C820,2020-05-24,2020-05-29,5
C2490,2023-10-05,2023-10-07,2
C2012,2022-10-31,2022-11-03,3
C2967,2023-01-14,2023-01-16,2
C2712,2021-03-23,2021-03-24,1
C1383,2025-10-24,2025-10-25,1
C3609,2025-10-30,2025-11-03,4
C452,2024-06-28,2024-06-30,2
C1743,2021-09-27,2021-09-29,2
C5038,2023-05-18,2023-05-25,7
C1957,2024-09-19,2024-09-20,1
C3182,2024-02-07,2024-02-14,7
C1418,2020-02-05,2020-02-11,6
C157,2023-08-14,2023-08-17,3
C4149,2024-09-07,2024-09-08,1
C1486,2024-03-09,2024-03-13,4
C2704,2021-01-10,2021-01-11,1
C2421,2022-07-12,2022-07-18,6
C4570,2021-06-06,2021-06-11,5
C1450,2025-04-17,2025-04-18,1
C3120,2023-09-23,2023-09-29,6
C2132,2022-08-15,2022-08-19,4
C1208,2024-03-04,2024-03-10,6
C4869,2024-02-19,2024-02-22,3
C3340,2025-04-29,2025-05-06,7
C2597,2022-05-27,2022-06-03,7
C1233,2024-02-17,2024-02-23,6
C4668,2023-05-03,2023-05-04,1
C312,2022-02-26,2022-02-27,1
C2253,2023-01-21,2023-01-24,3
C3071,2025-06-04,2025-06-10,6
C3065,2024-11-24,2024-11-25,1
C2679,2023-09-20,2023-09-24,4
C1670,2024-08-07,2024-08-13,6
C384,2020-03-12,2020-03-19,7
C996,2024-06-18,2024-06-20,2
C1136,2025-03-15,2025-03-20,5
C3608,2025-10-21,2025-10-23,2
C875,2024-10-21,2024-10-27,6
C3025,2020-02-08,2020-02-12,4
C855,2023-07-25,2023-07-28,3
C4201,2024-05-20,2024-05-23,3
C1087,2025-01-16,2025-01-23,7
C4091,2021-02-08,2021-02-15,7
C4929,2023-12-07,2023-12-10,3
C1995,2023-04-28,2023-04-29,1
C1138,2021-04-06,2021-04-08,2
C2485,2022-03-15,2022-03-17,2
C2751,2021-08-11,2021-08-18,7
C3321,2022-07-23,2022-07-29,6
C438,2020-12-11,2020-12-14,3
C2505,2020-05-28,2020-06-03,6
C1129,2025-11-06,2025-11-11,5
C970,2020-04-02,2020-04-06,4
C2329,2022-05-21,2022-05-26,5
C2342,2022-01-12,2022-01-13,1
C2396,2022-12-08,2022-12-09,1
C1610,2021-05-15,2021-05-18,3
C1692,2022-04-13,2022-04-16,3
C4423,2020-10-30,2020-11-01,2
C2859,2025-01-30,2025-02-05,6
C2213,2023-02-19,2023-02-26,7
C5005,2023-10-01,2023-10-06,5
C4353,2023-12-06,2023-12-11,5
C4725,2020-12-06,2020-12-10,4
C3357,2023-03-25,2023-03-28,3
C906,2024-09-06,2024-09-09,3
C539,2022-08-07,2022-08-13,6
C839,2021-11-13,2021-11-19,6
C414,2025-05-30,2025-06-01,2
C3204,2020-07-13,2020-07-19,6
C3442,2025-01-14,2025-01-15,1
C3001,2024-12-08,2024-12-13,5
C1844,2024-05-17,2024-05-18,1
C764,2020-10-09,2020-10-11,2
C4507,2024-12-03,2024-12-04,1
C693,2021-04-19,2021-04-25,6
C4271,2025-08-07,2025-08-09,2
C2511,2023-07-09,2023-07-10,1
C1244,2020-06-22,2020-06-28,6
C2786,2023-09-28,2023-10-02,4
C3232,2022-04-05,2022-04-08,3
C1031,2025-02-10,2025-02-15,5
C3158,2021-04-19,2021-04-25,6
C3174,2023-12-18,2023-12-22,4
C2523,2024-08-04,2024-08-06,2
C2058,2020-12-03,2020-12-05,2
C4625,2024-04-11,2024-04-18,7
C4375,2021-01-27,2021-01-31,4
C2165,2022-02-24,2022-02-27,3
