BookingID,CustomerID,RoomTypeID,BranchID,CheckInDate,CheckOutDate,Duration,Revenue,BookingStatus,CancellationReason,LeadTime,PaymentMethod,DiscountApplied,BookingChannel,Purpose,Stay_Type
BK15506,C4769,RT2,B2,2024-05-22,2024-05-27,5,20000,No-show,,1,UPI,0,Mobile App,,Other
BK18180,C2760,RT1,B5,2024-05-22,2024-05-24,2,5000,No-show,,20,Corporate Account,10,Travel Agent,,Other
BK19701,C954,RT2,B5,2024-05-22,2024-05-28,6,24000,Cancelled,Other,34,Credit Card,20,Website,Conference,Medium Stay
BK19913,C2539,RT1,B3,2024-05-22,2024-05-27,5,12500,Checked-in,,5,Corporate Account,15,Travel Agent,,Other
BK24940,C412,RT3,B1,2024-05-22,2024-05-29,7,52500,No-show,,35,Corporate Account,0,Travel Agent,Vacation,Iong Stay
BK25246,C2120,RT1,B4,2024-05-22,2024-05-23,1,2500,Cancelled,Price,54,Cash,15,Website,Holiday,Long Stay
BK25316,C4774,RT4,B4,2024-05-22,2024-05-28,6,33000,Checked-in,,52,Cash,10,Mobile App,Vacation,Iong Stay
BK26437,C4284,RT1,B2,2024-05-22,2024-05-24,2,5000,Cancelled,Change of plans,29,Cash,15,Travel Agent,Vacation,Iong Stay
BK27736,C3144,RT1,B4,2024-05-22,2024-05-26,4,10000,No-show,,10,Cash,0,Call Center,,Other
BK2013,C4697,RT2,B4,2024-05-23,2024-05-26,3,12000,Cancelled,Change of plans,9,Cash,5,Call Center,Business,Short Stay
BK2847,C1669,RT3,B4,2024-05-23,2024-05-25,2,15000,Checked-in,,52,UPI,5,Travel Agent,,Other
BK5799,C3283,RT2,B2,2024-05-23,2024-05-30,7,28000,Checked-in,,3,UPI,15,Travel Agent,Holiday,Long Stay
BK10672,C3773,RT2,B4,2024-05-23,2024-05-27,4,16000,No-show,,48,UPI,5,Website,Holiday,Long Stay
BK11035,C4700,RT4,B1,2024-05-23,2024-05-27,4,22000,Cancelled,Change of plans,38,Credit Card,15,Website,Conference,Medium Stay
BK15553,C3532,RT2,B5,2024-05-23,2024-05-26,3,12000,Checked-in,,23,Corporate Account,20,Travel Agent,Vacation,Iong Stay
BK15910,C1101,RT3,B4,2024-05-23,2024-05-28,5,37500,No-show,,5,UPI,15,Travel Agent,Vacation,Iong Stay
BK16263,C1682,RT4,B5,2024-05-23,2024-05-30,7,38500,No-show,,52,Cash,5,Mobile App,Vacation,Iong Stay
BK25153,C4595,RT1,B1,2024-05-23,2024-05-29,6,15000,Checked-in,,7,Credit Card,15,Website,Conference,Medium Stay
BK27427,C385,RT4,B4,2024-05-23,2024-05-28,5,27500,Checked-in,,18,Credit Card,20,Travel Agent,,Other
BK27505,C3175,RT1,B4,2024-05-23,2024-05-30,7,17500,Cancelled,Other,7,Cash,15,Travel Agent,Business,Short Stay
BK3144,C266,RT1,B3,2024-05-24,2024-05-31,7,17500,Checked-in,,23,Credit Card,10,Call Center,,Other
BK4826,C4036,RT4,B1,2024-05-24,2024-05-26,2,11000,No-show,,1,Cash,5,Website,Holiday,Long Stay
BK5418,C1026,RT4,B2,2024-05-24,2024-05-31,7,38500,Cancelled,Weather,56,Cash,5,Travel Agent,,Other
BK15518,C1701,RT3,B5,2024-05-24,2024-05-31,7,52500,Cancelled,Other,42,Cash,0,Mobile App,,Other
BK16116,C3223,RT2,B2,2024-05-24,2024-05-31,7,28000,Cancelled,Price,19,Corporate Account,15,Travel Agent,Business,Short Stay
BK16668,C3633,RT2,B5,2024-05-24,2024-05-26,2,8000,Cancelled,Price,32,Credit Card,0,Call Center,Vacation,Iong Stay
BK22375,C2759,RT3,B4,2024-05-24,2024-05-25,1,7500,Cancelled,Change of plans,15,UPI,10,Travel Agent,Vacation,Iong Stay
BK22581,C3348,RT1,B3,2024-05-24,2024-05-26,2,5000,Cancelled,Other,36,Credit Card,5,Website,Vacation,Iong Stay
BK24659,C2327,RT4,B3,2024-05-24,2024-05-30,6,33000,Cancelled,Price,5,Cash,20,Travel Agent,Business,Short Stay
BK4566,C3176,RT4,B4,2024-05-25,2024-06-01,7,38500,Cancelled,Change of plans,35,UPI,5,Mobile App,Vacation,Iong Stay
BK9965,C4904,RT3,B2,2024-05-25,2024-05-29,4,30000,Cancelled,Price,53,Credit Card,5,Call Center,,Other
BK9975,C3475,RT2,B3,2024-05-25,2024-05-27,2,8000,Checked-in,,56,UPI,10,Travel Agent,Holiday,Long Stay
BK13348,C3555,RT1,B3,2024-05-25,2024-05-26,1,2500,Checked-in,,20,Cash,10,Call Center,Holiday,Long Stay
BK22837,C1877,RT1,B5,2024-05-25,2024-05-26,1,2500,No-show,,32,UPI,0,Website,Conference,Medium Stay
BK24996,C2224,RT3,B3,2024-05-25,2024-05-27,2,15000,Cancelled,Weather,55,Corporate Account,15,Call Center,Conference,Medium Stay
BK26889,C1310,RT2,B4,2024-05-25,2024-05-31,6,24000,Cancelled,Change of plans,1,Cash,5,Mobile App,Vacation,Iong Stay
BK27154,C3819,RT3,B2,2024-05-25,2024-05-31,6,45000,No-show,,45,Credit Card,5,Travel Agent,,Other
BK3536,C5042,RT2,B1,2024-05-26,2024-05-29,3,12000,Checked-in,,25,Cash,20,Travel Agent,Vacation,Iong Stay
BK5041,C264,RT2,B1,2024-05-26,2024-05-27,1,4000,Checked-in,,42,Cash,15,Call Center,Conference,Medium Stay
BK7364,C497,RT3,B3,2024-05-26,2024-05-29,3,22500,Cancelled,Change of plans,58,Corporate Account,20,Call Center,,Other
BK8752,C4322,RT1,B2,2024-05-26,2024-06-02,7,17500,Cancelled,Other,14,Cash,20,Travel Agent,Business,Short Stay
BK9513,C247,RT4,B4,2024-05-26,2024-05-29,3,16500,No-show,,31,Cash,0,Mobile App,Holiday,Long Stay
BK14513,C1613,RT3,B3,2024-05-26,2024-05-28,2,15000,No-show,,54,Corporate Account,15,Mobile App,Holiday,Long Stay
BK15306,C4072,RT1,B1,2024-05-26,2024-05-31,5,12500,Cancelled,Price,41,UPI,20,Call Center,Vacation,Iong Stay
BK17561,C2834,RT3,B3,2024-05-26,2024-05-30,4,30000,Cancelled,Other,23,UPI,0,Website,Vacation,Iong Stay
BK18834,C1497,RT3,B1,2024-05-26,2024-06-02,7,52500,Checked-in,,30,UPI,20,Website,Holiday,Long Stay
BK19368,C3637,RT2,B4,2024-05-26,2024-06-01,6,24000,Checked-in,,9,UPI,5,Travel Agent,,Other
BK20157,C1143,RT4,B5,2024-05-26,2024-05-30,4,22000,Cancelled,Weather,34,Cash,20,Call Center,Holiday,Long Stay
BK28675,C2593,RT4,B1,2024-05-26,2024-06-01,6,33000,Checked-in,,0,Cash,15,Call Center,Vacation,Iong Stay
BK4744,C3955,RT4,B1,2024-05-27,2024-06-02,6,33000,Cancelled,Price,12,Credit Card,5,Mobile App,Vacation,Iong Stay
BK5057,C1752,RT1,B3,2024-05-27,2024-05-29,2,5000,No-show,,21,Credit Card,5,Call Center,Holiday,Long Stay
BK5983,C3448,RT4,B5,2024-05-27,2024-05-30,3,16500,Cancelled,Other,46,Corporate Account,15,Website,Vacation,Iong Stay
BK6378,C3434,RT1,B5,2024-05-27,2024-05-28,1,2500,Cancelled,Price,9,Credit Card,0,Mobile App,,Other
BK6496,C2278,RT4,B1,2024-05-27,2024-06-03,7,38500,Checked-in,,12,Corporate Account,0,Website,Business,Short Stay
BK9199,C5091,RT2,B4,2024-05-27,2024-06-03,7,28000,Cancelled,Other,52,UPI,20,Mobile App,Holiday,Long Stay
BK10884,C3453,RT1,B4,2024-05-27,2024-06-01,5,12500,No-show,,31,Cash,5,Mobile App,Conference,Medium Stay
BK10941,C1113,RT4,B3,2024-05-27,2024-06-03,7,38500,No-show,,51,Corporate Account,0,Website,Conference,Medium Stay
BK11708,C5015,RT1,B2,2024-05-27,2024-05-30,3,7500,Checked-in,,35,Cash,20,Mobile App,Holiday,Long Stay
BK12516,C215,RT2,B5,2024-05-27,2024-06-02,6,24000,No-show,,35,Corporate Account,5,Call Center,Business,Short Stay
BK17023,C2588,RT1,B1,2024-05-27,2024-05-30,3,7500,No-show,,23,Corporate Account,10,Call Center,Business,Short Stay
BK19699,C628,RT3,B1,2024-05-27,2024-05-30,3,22500,Checked-in,,13,UPI,15,Website,Holiday,Long Stay
BK20034,C1731,RT1,B5,2024-05-27,2024-05-30,3,7500,No-show,,3,Cash,20,Website,,Other
BK21573,C1531,RT1,B5,2024-05-27,2024-05-31,4,10000,No-show,,40,UPI,15,Website,Holiday,Long Stay
BK22056,C4818,RT2,B4,2024-05-27,2024-06-01,5,20000,Cancelled,Change of plans,36,Cash,20,Call Center,,Other
BK24275,C2682,RT1,B2,2024-05-27,2024-05-28,1,2500,No-show,,58,UPI,10,Call Center,Conference,Medium Stay
BK25032,C2829,RT3,B3,2024-05-27,2024-06-01,5,37500,Cancelled,Weather,53,Cash,0,Mobile App,Conference,Medium Stay
BK25701,C4944,RT4,B4,2024-05-27,2024-06-03,7,38500,Cancelled,Weather,28,UPI,20,Travel Agent,Vacation,Iong Stay
BK27936,C3212,RT3,B3,2024-05-27,2024-06-03,7,52500,Checked-in,,20,Corporate Account,15,Call Center,Vacation,Iong Stay
BK2785,C5091,RT4,B2,2024-05-28,2024-05-29,1,5500,No-show,,23,Corporate Account,10,Mobile App,Holiday,Long Stay
BK4218,C3374,RT2,B3,2024-05-28,2024-05-30,2,8000,No-show,,18,Cash,10,Mobile App,Business,Short Stay
BK7242,C3448,RT2,B2,2024-05-28,2024-06-04,7,28000,Checked-in,,33,Credit Card,5,Mobile App,Vacation,Iong Stay
BK8842,C878,RT4,B2,2024-05-28,2024-05-31,3,16500,Checked-in,,1,Cash,0,Mobile App,Business,Short Stay
BK8883,C585,RT4,B4,2024-05-28,2024-05-29,1,5500,No-show,,60,Credit Card,0,Mobile App,Vacation,Iong Stay
BK9181,C676,RT1,B2,2024-05-28,2024-06-02,5,12500,Cancelled,Price,53,Corporate Account,10,Call Center,Conference,Medium Stay
BK9462,C578,RT4,B2,2024-05-28,2024-05-31,3,16500,No-show,,31,Credit Card,10,Call Center,Conference,Medium Stay
BK10897,C4343,RT2,B1,2024-05-28,2024-05-29,1,4000,No-show,,60,UPI,0,Call Center,Vacation,Iong Stay
BK11788,C597,RT4,B4,2024-05-28,2024-05-31,3,16500,Cancelled,Price,10,UPI,5,Mobile App,,Other
BK13940,C3889,RT4,B2,2024-05-28,2024-05-30,2,11000,No-show,,58,Credit Card,15,Travel Agent,Business,Short Stay
BK19695,C3706,RT2,B3,2024-05-28,2024-06-01,4,16000,Cancelled,Price,34,UPI,0,Mobile App,Conference,Medium Stay
BK25122,C3783,RT2,B1,2024-05-28,2024-06-04,7,28000,Cancelled,Weather,27,Credit Card,0,Travel Agent,Holiday,Long Stay
BK1782,C554,RT4,B4,2024-05-29,2024-06-02,4,22000,Cancelled,Price,18,Credit Card,0,Mobile App,Vacation,Iong Stay
BK3361,C4507,RT1,B4,2024-05-29,2024-06-01,3,7500,Cancelled,Change of plans,43,UPI,5,Website,,Other
BK3827,C2613,RT4,B5,2024-05-29,2024-06-03,5,27500,No-show,,16,Cash,0,Mobile App,Business,Short Stay
BK4019,C511,RT2,B4,2024-05-29,2024-06-02,4,16000,Checked-in,,26,Cash,15,Travel Agent,,Other
BK4147,C3145,RT2,B2,2024-05-29,2024-06-04,6,24000,No-show,,19,UPI,0,Call Center,Conference,Medium Stay
BK8117,C1861,RT1,B2,2024-05-29,2024-06-02,4,10000,Cancelled,Weather,5,Corporate Account,5,Website,Vacation,Iong Stay
BK11969,C4377,RT1,B4,2024-05-29,2024-06-03,5,12500,Checked-in,,26,Corporate Account,5,Website,Business,Short Stay
BK15269,C1007,RT2,B3,2024-05-29,2024-05-30,1,4000,Checked-in,,42,Corporate Account,0,Mobile App,Vacation,Iong Stay
BK16619,C4446,RT4,B4,2024-05-29,2024-06-04,6,33000,Cancelled,Weather,11,Cash,0,Mobile App,,Other
BK18921,C4604,RT1,B2,2024-05-29,2024-06-02,4,10000,Cancelled,Weather,45,Cash,5,Travel Agent,Conference,Medium Stay
BK19327,C1630,RT2,B5,2024-05-29,2024-06-01,3,12000,Cancelled,Other,39,Credit Card,20,Travel Agent,Conference,Medium Stay
BK22721,C3683,RT3,B1,2024-05-29,2024-05-31,2,15000,No-show,,55,Corporate Account,15,Mobile App,,Other
BK23590,C1663,RT1,B1,2024-05-29,2024-06-03,5,12500,Cancelled,Change of plans,28,Credit Card,0,Travel Agent,,Other
BK24346,C4784,RT3,B5,2024-05-29,2024-05-30,1,7500,Checked-in,,10,Credit Card,15,Travel Agent,Holiday,Long Stay
BK25242,C3393,RT3,B4,2024-05-29,2024-06-01,3,22500,Cancelled,Price,57,Cash,20,Call Center,Vacation,Iong Stay
BK26204,C5074,RT4,B3,2024-05-29,2024-06-04,6,33000,Checked-in,,45,Corporate Account,0,Travel Agent,Vacation,Iong Stay
BK27866,C4941,RT3,B3,2024-05-29,2024-06-03,5,37500,No-show,,18,Corporate Account,15,Travel Agent,,Other
BK28039,C3418,RT1,B2,2024-05-29,2024-06-03,5,12500,Checked-in,,11,UPI,0,Website,,Other
BK1298,C3414,RT1,B4,2024-05-30,2024-05-31,1,2500,Cancelled,Change of plans,8,Cash,20,Website,Vacation,Iong Stay
BK1710,C4944,RT2,B4,2024-05-30,2024-06-06,7,28000,Checked-in,,29,Cash,15,Website,Holiday,Long Stay
BK2009,C1289,RT2,B1,2024-05-30,2024-06-05,6,24000,No-show,,59,Credit Card,20,Mobile App,Vacation,Iong Stay
BK2488,C540,RT4,B3,2024-05-30,2024-06-03,4,22000,Checked-in,,13,Credit Card,20,Travel Agent,Conference,Medium Stay
BK2881,C4326,RT4,B2,2024-05-30,2024-06-05,6,33000,Cancelled,Other,0,UPI,20,Website,Holiday,Long Stay
BK8723,C4516,RT2,B2,2024-05-30,2024-06-06,7,28000,No-show,,32,UPI,20,Mobile App,Conference,Medium Stay
BK13744,C2130,RT2,B4,2024-05-30,2024-06-01,2,8000,Checked-in,,17,UPI,0,Travel Agent,Holiday,Long Stay
BK15916,C3516,RT3,B4,2024-05-30,2024-06-02,3,22500,No-show,,0,Cash,15,Call Center,Conference,Medium Stay
BK19023,C1734,RT1,B2,2024-05-30,2024-06-02,3,7500,No-show,,25,Cash,5,Mobile App,Conference,Medium Stay
BK19069,C1329,RT2,B1,2024-05-30,2024-05-31,1,4000,No-show,,17,Cash,20,Travel Agent,Holiday,Long Stay
BK19323,C4585,RT2,B4,2024-05-30,2024-05-31,1,4000,Cancelled,Other,4,Cash,20,Travel Agent,,Other
BK22323,C4279,RT3,B4,2024-05-30,2024-06-01,2,15000,No-show,,0,UPI,10,Website,Business,Short Stay
BK23901,C3049,RT3,B2,2024-05-30,2024-06-01,2,15000,Checked-in,,52,Corporate Account,5,Website,Vacation,Iong Stay
BK25682,C4554,RT1,B2,2024-05-30,2024-06-01,2,5000,Cancelled,Change of plans,0,UPI,5,Website,Business,Short Stay
BK28520,C1510,RT3,B3,2024-05-30,2024-06-05,6,45000,No-show,,27,UPI,15,Travel Agent,,Other
BK2348,C1039,RT1,B3,2024-05-31,2024-06-07,7,17500,Cancelled,Weather,3,Credit Card,10,Travel Agent,,Other
BK4289,C2428,RT4,B5,2024-05-31,2024-06-02,2,11000,Checked-in,,27,Cash,5,Call Center,,Other
BK4613,C639,RT1,B5,2024-05-31,2024-06-01,1,2500,Cancelled,Price,36,Corporate Account,0,Travel Agent,Holiday,Long Stay
BK7489,C1019,RT2,B4,2024-05-31,2024-06-01,1,4000,Cancelled,Other,13,UPI,20,Travel Agent,Vacation,Iong Stay
BK9755,C2359,RT3,B4,2024-05-31,2024-06-06,6,45000,Cancelled,Other,39,Corporate Account,15,Website,Holiday,Long Stay
BK10757,C1608,RT1,B3,2024-05-31,2024-06-06,6,15000,Checked-in,,16,Credit Card,5,Mobile App,,Other
BK11168,C1008,RT3,B2,2024-05-31,2024-06-06,6,45000,Checked-in,,11,Cash,15,Mobile App,Vacation,Iong Stay
BK11542,C1208,RT3,B4,2024-05-31,2024-06-07,7,52500,Checked-in,,57,Corporate Account,10,Call Center,Conference,Medium Stay
BK14670,C1789,RT1,B1,2024-05-31,2024-06-03,3,7500,Checked-in,,6,UPI,5,Call Center,Business,Short Stay
BK18888,C918,RT2,B3,2024-05-31,2024-06-04,4,16000,Checked-in,,34,Corporate Account,10,Website,Business,Short Stay
BK23972,C2392,RT3,B1,2024-05-31,2024-06-02,2,15000,Checked-in,,1,Credit Card,15,Website,,Other
BK27121,C1489,RT1,B1,2024-05-31,2024-06-02,2,5000,No-show,,43,Corporate Account,0,Mobile App,Vacation,Iong Stay
BK27338,C3762,RT1,B5,2024-05-31,2024-06-01,1,2500,No-show,,53,Corporate Account,10,Mobile App,Conference,Medium Stay
BK28758,C2940,RT1,B3,2024-05-31,2024-06-07,7,17500,Cancelled,Change of plans,28,Corporate Account,20,Mobile App,Conference,Medium Stay
BK1278,C2989,RT4,B4,2024-06-01,2024-06-02,1,5500,Cancelled,Change of plans,27,UPI,5,Travel Agent,,Other
BK5700,C4662,RT1,B3,2024-06-01,2024-06-02,1,2500,No-show,,30,UPI,20,Call Center,Business,Short Stay
BK10937,C1246,RT2,B3,2024-06-01,2024-06-08,7,28000,Checked-in,,45,Cash,15,Website,Vacation,Iong Stay
BK11673,C3862,RT2,B1,2024-06-01,2024-06-03,2,8000,Checked-in,,9,Credit Card,10,Call Center,Holiday,Long Stay
BK11835,C4741,RT3,B4,2024-06-01,2024-06-06,5,37500,No-show,,6,Corporate Account,20,Travel Agent,Business,Short Stay
BK13554,C3522,RT4,B2,2024-06-01,2024-06-02,1,5500,No-show,,44,Credit Card,5,Website,Business,Short Stay
BK17856,C3304,RT3,B1,2024-06-01,2024-06-06,5,37500,No-show,,55,UPI,10,Website,Vacation,Iong Stay
BK19857,C4957,RT3,B1,2024-06-01,2024-06-08,7,52500,Checked-in,,36,Credit Card,0,Call Center,Conference,Medium Stay
BK21677,C405,RT4,B1,2024-06-01,2024-06-06,5,27500,No-show,,26,Cash,10,Travel Agent,Conference,Medium Stay
BK23909,C736,RT3,B2,2024-06-01,2024-06-05,4,30000,Checked-in,,24,Credit Card,20,Website,Business,Short Stay
BK24729,C2701,RT4,B5,2024-06-01,2024-06-08,7,38500,No-show,,34,Corporate Account,10,Mobile App,Conference,Medium Stay
BK26357,C2382,RT2,B3,2024-06-01,2024-06-06,5,20000,No-show,,26,Cash,0,Call Center,Holiday,Long Stay
BK26884,C4311,RT4,B4,2024-06-01,2024-06-08,7,38500,Checked-in,,43,Corporate Account,15,Website,Conference,Medium Stay
BK1664,C855,RT1,B1,2024-06-02,2024-06-08,6,15000,Cancelled,Change of plans,15,Corporate Account,15,Mobile App,Holiday,Long Stay
BK3392,C2129,RT2,B4,2024-06-02,2024-06-03,1,4000,Checked-in,,56,Credit Card,20,Travel Agent,Vacation,Iong Stay
BK3847,C2483,RT3,B5,2024-06-02,2024-06-07,5,37500,Cancelled,Other,39,Corporate Account,20,Call Center,Holiday,Long Stay
BK4521,C4465,RT2,B5,2024-06-02,2024-06-04,2,8000,Cancelled,Change of plans,40,UPI,0,Mobile App,Conference,Medium Stay
BK5947,C1496,RT3,B5,2024-06-02,2024-06-09,7,52500,Cancelled,Weather,23,Credit Card,15,Website,Vacation,Iong Stay
BK12464,C4804,RT4,B2,2024-06-02,2024-06-03,1,5500,Cancelled,Other,21,Corporate Account,0,Travel Agent,,Other
BK13318,C3996,RT2,B2,2024-06-02,2024-06-07,5,20000,Cancelled,Other,21,Cash,15,Mobile App,Holiday,Long Stay
BK14817,C106,RT3,B2,2024-06-02,2024-06-04,2,15000,No-show,,0,Cash,15,Travel Agent,,Other
BK24098,C3218,RT2,B2,2024-06-02,2024-06-03,1,4000,No-show,,6,UPI,0,Mobile App,Holiday,Long Stay
BK27408,C4205,RT4,B2,2024-06-02,2024-06-04,2,11000,No-show,,43,Corporate Account,5,Travel Agent,,Other
BK27592,C2953,RT4,B4,2024-06-02,2024-06-09,7,38500,No-show,,4,Corporate Account,15,Call Center,Holiday,Long Stay
BK3975,C713,RT1,B2,2024-06-03,2024-06-09,6,15000,Cancelled,Price,11,Corporate Account,10,Travel Agent,Conference,Medium Stay
BK7707,C1144,RT3,B5,2024-06-03,2024-06-10,7,52500,No-show,,6,Cash,20,Website,Conference,Medium Stay
BK8900,C2114,RT3,B4,2024-06-03,2024-06-07,4,30000,Cancelled,Other,31,Credit Card,0,Travel Agent,Vacation,Iong Stay
BK9747,C5042,RT1,B2,2024-06-03,2024-06-10,7,17500,No-show,,43,Corporate Account,20,Travel Agent,Holiday,Long Stay
BK10880,C914,RT3,B5,2024-06-03,2024-06-06,3,22500,No-show,,13,UPI,0,Call Center,,Other
BK20736,C4830,RT4,B5,2024-06-03,2024-06-07,4,22000,No-show,,55,Credit Card,5,Mobile App,Business,Short Stay
BK20777,C2620,RT2,B4,2024-06-03,2024-06-09,6,24000,Checked-in,,52,Cash,20,Travel Agent,Holiday,Long Stay
BK23999,C107,RT1,B1,2024-06-03,2024-06-04,1,2500,Checked-in,,18,Corporate Account,5,Travel Agent,Vacation,Iong Stay
BK27298,C1125,RT3,B5,2024-06-03,2024-06-04,1,7500,No-show,,38,UPI,5,Website,Vacation,Iong Stay
BK27918,C1599,RT2,B3,2024-06-03,2024-06-05,2,8000,Checked-in,,38,Credit Card,5,Mobile App,Business,Short Stay
BK5431,C3902,RT3,B5,2024-06-04,2024-06-11,7,52500,Cancelled,Weather,46,UPI,15,Travel Agent,Business,Short Stay
BK5840,C5077,RT1,B3,2024-06-04,2024-06-10,6,15000,No-show,,17,Corporate Account,10,Website,,Other
BK9617,C421,RT1,B4,2024-06-04,2024-06-08,4,10000,Cancelled,Price,11,Credit Card,20,Travel Agent,Holiday,Long Stay
BK10787,C2316,RT3,B2,2024-06-04,2024-06-11,7,52500,Cancelled,Weather,55,Cash,15,Website,Business,Short Stay
BK10921,C4883,RT4,B4,2024-06-04,2024-06-06,2,11000,Cancelled,Other,45,Cash,10,Website,,Other
BK14529,C1856,RT2,B5,2024-06-04,2024-06-07,3,12000,Checked-in,,30,Credit Card,10,Travel Agent,Holiday,Long Stay
BK16838,C4270,RT1,B3,2024-06-04,2024-06-10,6,15000,Cancelled,Other,50,Cash,5,Mobile App,Business,Short Stay
BK20085,C1168,RT3,B4,2024-06-04,2024-06-07,3,22500,Checked-in,,21,Corporate Account,20,Website,Conference,Medium Stay
BK20245,C2530,RT2,B3,2024-06-04,2024-06-06,2,8000,Checked-in,,50,UPI,20,Mobile App,,Other
BK25631,C1810,RT3,B1,2024-06-04,2024-06-06,2,15000,Checked-in,,49,UPI,20,Mobile App,Vacation,Iong Stay
BK28784,C117,RT1,B5,2024-06-04,2024-06-05,1,2500,No-show,,27,UPI,5,Website,Business,Short Stay
BK2774,C892,RT2,B3,2024-06-05,2024-06-06,1,4000,Cancelled,Weather,3,Corporate Account,20,Mobile App,Business,Short Stay
BK4036,C999,RT1,B2,2024-06-05,2024-06-12,7,17500,Checked-in,,35,Corporate Account,10,Website,,Other
BK4350,C2719,RT4,B4,2024-06-05,2024-06-09,4,22000,Checked-in,,1,Corporate Account,15,Mobile App,Holiday,Long Stay
BK4443,C4572,RT2,B5,2024-06-05,2024-06-12,7,28000,Checked-in,,58,UPI,15,Website,Conference,Medium Stay
BK7806,C5035,RT3,B4,2024-06-05,2024-06-07,2,15000,Checked-in,,44,Cash,10,Mobile App,Vacation,Iong Stay
BK12292,C516,RT3,B5,2024-06-05,2024-06-06,1,7500,Cancelled,Price,27,Corporate Account,20,Call Center,Business,Short Stay
BK12823,C3256,RT4,B4,2024-06-05,2024-06-10,5,27500,Checked-in,,26,Corporate Account,10,Website,Business,Short Stay
BK13939,C4715,RT1,B3,2024-06-05,2024-06-10,5,12500,Checked-in,,25,Cash,10,Mobile App,Vacation,Iong Stay
BK16841,C3468,RT2,B5,2024-06-05,2024-06-11,6,24000,No-show,,26,Cash,0,Travel Agent,Business,Short Stay
BK16924,C4173,RT2,B4,2024-06-05,2024-06-09,4,16000,No-show,,56,Credit Card,15,Mobile App,,Other
BK20779,C4017,RT1,B2,2024-06-05,2024-06-06,1,2500,Checked-in,,17,UPI,10,Call Center,Conference,Medium Stay
BK20786,C3502,RT4,B4,2024-06-05,2024-06-11,6,33000,Checked-in,,41,Cash,0,Call Center,Vacation,Iong Stay
BK24131,C1401,RT1,B2,2024-06-05,2024-06-06,1,2500,No-show,,29,Credit Card,10,Call Center,Business,Short Stay
BK24486,C2138,RT4,B5,2024-06-05,2024-06-11,6,33000,No-show,,21,UPI,15,Call Center,Holiday,Long Stay
BK25774,C4215,RT3,B2,2024-06-05,2024-06-07,2,15000,No-show,,32,Credit Card,5,Call Center,Business,Short Stay
BK26329,C588,RT4,B1,2024-06-05,2024-06-10,5,27500,No-show,,30,UPI,5,Mobile App,Vacation,Iong Stay
BK27677,C2805,RT2,B4,2024-06-05,2024-06-12,7,28000,No-show,,10,Credit Card,20,Travel Agent,,Other
BK5817,C341,RT4,B2,2024-06-06,2024-06-07,1,5500,Checked-in,,4,Credit Card,15,Website,Business,Short Stay
BK8221,C728,RT1,B3,2024-06-06,2024-06-09,3,7500,Checked-in,,50,Cash,10,Call Center,Business,Short Stay
BK9450,C1123,RT2,B5,2024-06-06,2024-06-07,1,4000,Cancelled,Other,15,Cash,0,Call Center,Vacation,Iong Stay
BK9757,C2857,RT3,B5,2024-06-06,2024-06-08,2,15000,Cancelled,Price,44,UPI,20,Call Center,,Other
BK12089,C1800,RT3,B1,2024-06-06,2024-06-09,3,22500,Checked-in,,33,Corporate Account,10,Website,Vacation,Iong Stay
BK12092,C1262,RT4,B1,2024-06-06,2024-06-09,3,16500,Checked-in,,19,Corporate Account,15,Mobile App,Conference,Medium Stay
BK13518,C624,RT4,B4,2024-06-06,2024-06-12,6,33000,No-show,,19,Cash,20,Mobile App,Conference,Medium Stay
BK16372,C2042,RT1,B2,2024-06-06,2024-06-09,3,7500,No-show,,37,Corporate Account,5,Website,Holiday,Long Stay
BK18038,C503,RT2,B2,2024-06-06,2024-06-07,1,4000,Checked-in,,8,UPI,20,Travel Agent,Holiday,Long Stay
BK18627,C2064,RT3,B5,2024-06-06,2024-06-10,4,30000,Cancelled,Change of plans,37,Corporate Account,0,Mobile App,Vacation,Iong Stay
BK24726,C1445,RT3,B2,2024-06-06,2024-06-09,3,22500,Checked-in,,53,Credit Card,20,Call Center,,Other
BK27835,C346,RT4,B5,2024-06-06,2024-06-13,7,38500,Checked-in,,4,Corporate Account,0,Mobile App,Conference,Medium Stay
BK2078,C1496,RT2,B4,2024-06-07,2024-06-08,1,4000,Cancelled,Price,48,Cash,0,Website,Holiday,Long Stay
BK4179,C3109,RT3,B5,2024-06-07,2024-06-09,2,15000,Cancelled,Weather,26,Cash,0,Travel Agent,,Other
BK4679,C1300,RT4,B2,2024-06-07,2024-06-08,1,5500,Cancelled,Price,8,Credit Card,5,Website,Business,Short Stay
BK11910,C3988,RT2,B1,2024-06-07,2024-06-10,3,12000,Checked-in,,17,Corporate Account,20,Travel Agent,Holiday,Long Stay
BK11993,C4545,RT4,B1,2024-06-07,2024-06-12,5,27500,Checked-in,,54,Credit Card,10,Call Center,Holiday,Long Stay
BK15096,C816,RT4,B2,2024-06-07,2024-06-12,5,27500,No-show,,11,Corporate Account,15,Mobile App,,Other
